circuit,MagnetName,NumberOfMagnets,L_magnet,C_ground_magnet,R_parallel,R_circuit,R_crowbar,R_ground,I_start,I_end_1,I_end_2,dI_dt,dI_dt2,t_start,t_plateau,t_PC_off,t_PC_switch_off,L_parasitic_series,R_parasitic_series,R_parasitic_parallel
RCBV25.L6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.045687949,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.L7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.048810297,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.L8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.04702583,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.062070532,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.064601388,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.018516652,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.063560694,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.021174026,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.063094545,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063214051,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV25.R8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.061299051,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.018568015,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.063235109,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.064209692,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.06195437,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063633234,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.023185698,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.062884083,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.L8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.064361641,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.046480159,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.050493092,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.046714288,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.016845222,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.050134106,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.026133818,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV26.R8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.051259815,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.015352157,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.052526789,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.050315634,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.048339572,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.050817899,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.022905754,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.069838966,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.L8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.061797102,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.06691902,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.063020793,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063505033,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.023868799,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063352887,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.060409482,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.06233216,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV27.R8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.063618613,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.062984125,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.022104091,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.036332141,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.018412321,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.064366108,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.050179532,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.049964464,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.L8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.047587952,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.048199947,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.047007556,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.049339308,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.016077151,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.047525961,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.052925171,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.048652376,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV28.R8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.049495571,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.049412048,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.052345398,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.049001637,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.048037803,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.015887974,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.065567328,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.064453869,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.L8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.061604566,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.022527381,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.06274863,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.061995712,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.022779124,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.06110769,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.060403862,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.062692843,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV29.R8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.062864062,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063518787,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.06544524,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L3B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.061936848,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L4B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.062356694,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L5B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.064584568,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L6B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.045999133,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L7B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.051032829,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.L8B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.047518057,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.050967965,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.046846822,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.048279569,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.018662895,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.018426685,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.018555934,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.026446796,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV30.R8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.049060434,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L1B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.049217261,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L2B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.052318933,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L3B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.049688795,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L4B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.048156938,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L5B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.018308656,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L6B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063159221,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L7B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.066805421,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.L8B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.059314365,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.R1B2,MCBV,1,6.02,1.00E-09,1.00E+03,0.063672444,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
RCBV31.R2B1,MCBV,1,6.02,1.00E-09,1.00E+03,0.062989003,0.08,1.00E+09,0.00E+00,1.00E+01,5.50E+01,5.00E-01,2.50E-01,1.00E+01,2.00E+01,1.55E+02,1.00E-02,1.00E-09,1.00E-09,1.00E+06
