ds [m],sAvePositions [m],x3Dsurf 1 [m],x3Dsurf 2 [m],y3Dsurf 1 [m],y3Dsurf 2 [m],z3Dsurf 1 [m],z3Dsurf 2 [m],x3Dsurf_2 1 [m],x3Dsurf_2 2 [m],y3Dsurf_2 1 [m],y3Dsurf_2 2 [m],z3Dsurf_2 1 [m],z3Dsurf_2 2 [m],nodeToHalfTurn [-],TransportCurrent [A],Bx [T],By [T],Bz [T],Bl [T],Bh [T],Bw [T]
0.001,0.4455,0.000625,0.000625,-0.000365,0.000365,0.445,0.445,-0.000625,0.000625,0.000365,0.000365,0.445,0.445,1,1,0,0.006554002,0,0,0.006554002,0
0.001,0.4465,0.000625,0.000625,-0.000365,0.000365,0.446,0.446,-0.000625,0.000625,0.000365,0.000365,0.446,0.446,1,1,0,0.006671828,0,0,0.006671828,0
0.001,0.4475,0.000625,0.000625,-0.000365,0.000365,0.447,0.447,-0.000625,0.000625,0.000365,0.000365,0.447,0.447,1,1,0,0.006788007,0,0,0.006788007,0
0.001,0.4485,0.000625,0.000625,-0.000365,0.000365,0.448,0.448,-0.000625,0.000625,0.000365,0.000365,0.448,0.448,1,1,0,0.006902512,0,0,0.006902512,0
0.001,0.4495,0.000625,0.000625,-0.000365,0.000365,0.449,0.449,-0.000625,0.000625,0.000365,0.000365,0.449,0.449,1,1,0,0.007015314,0,0,0.007015314,0
0.001,0.4505,0.000625,0.000625,-0.000365,0.000365,0.45,0.45,-0.000625,0.000625,0.000365,0.000365,0.45,0.45,1,1,0,0.007126385,0,0,0.007126385,0
0.001,0.4515,0.000625,0.000625,-0.000365,0.000365,0.451,0.451,-0.000625,0.000625,0.000365,0.000365,0.451,0.451,1,1,0,0.007235698,0,0,0.007235698,0
0.001,0.4525,0.000625,0.000625,-0.000365,0.000365,0.452,0.452,-0.000625,0.000625,0.000365,0.000365,0.452,0.452,1,1,0,0.007343225,0,0,0.007343225,0
0.001,0.4535,0.000625,0.000625,-0.000365,0.000365,0.453,0.453,-0.000625,0.000625,0.000365,0.000365,0.453,0.453,1,1,0,0.007448941,0,0,0.007448941,0
0.001,0.4545,0.000625,0.000625,-0.000365,0.000365,0.454,0.454,-0.000625,0.000625,0.000365,0.000365,0.454,0.454,1,1,0,0.007552818,0,0,0.007552818,0
0.001,0.4555,0.000625,0.000625,-0.000365,0.000365,0.455,0.455,-0.000625,0.000625,0.000365,0.000365,0.455,0.455,1,1,0,0.007654832,0,0,0.007654832,0
0.001,0.4565,0.000625,0.000625,-0.000365,0.000365,0.456,0.456,-0.000625,0.000625,0.000365,0.000365,0.456,0.456,1,1,0,0.007754957,0,0,0.007754957,0
0.001,0.4575,0.000625,0.000625,-0.000365,0.000365,0.457,0.457,-0.000625,0.000625,0.000365,0.000365,0.457,0.457,1,1,0,0.007853169,0,0,0.007853169,0
0.001,0.4585,0.000625,0.000625,-0.000365,0.000365,0.458,0.458,-0.000625,0.000625,0.000365,0.000365,0.458,0.458,1,1,0,0.007949444,0,0,0.007949444,0
0.001,0.4595,0.000625,0.000625,-0.000365,0.000365,0.459,0.459,-0.000625,0.000625,0.000365,0.000365,0.459,0.459,1,1,0,0.008043756,0,0,0.008043756,0
0.001,0.4605,0.000625,0.000625,-0.000365,0.000365,0.46,0.46,-0.000625,0.000625,0.000365,0.000365,0.46,0.46,1,1,0,0.008136084,0,0,0.008136084,0
0.001,0.4615,0.000625,0.000625,-0.000365,0.000365,0.461,0.461,-0.000625,0.000625,0.000365,0.000365,0.461,0.461,1,1,0,0.008226405,0,0,0.008226405,0
0.001,0.4625,0.000625,0.000625,-0.000365,0.000365,0.462,0.462,-0.000625,0.000625,0.000365,0.000365,0.462,0.462,1,1,0,0.008314696,0,0,0.008314696,0
0.001,0.4635,0.000625,0.000625,-0.000365,0.000365,0.463,0.463,-0.000625,0.000625,0.000365,0.000365,0.463,0.463,1,1,0,0.008400936,0,0,0.008400936,0
0.001,0.4645,0.000625,0.000625,-0.000365,0.000365,0.464,0.464,-0.000625,0.000625,0.000365,0.000365,0.464,0.464,1,1,0,0.008485102,0,0,0.008485102,0
0.001,0.4655,0.000625,0.000625,-0.000365,0.000365,0.465,0.465,-0.000625,0.000625,0.000365,0.000365,0.465,0.465,1,1,0,0.008567175,0,0,0.008567175,0
0.001,0.4665,0.000625,0.000625,-0.000365,0.000365,0.466,0.466,-0.000625,0.000625,0.000365,0.000365,0.466,0.466,1,1,0,0.008647134,0,0,0.008647134,0
0.001,0.4675,0.000625,0.000625,-0.000365,0.000365,0.467,0.467,-0.000625,0.000625,0.000365,0.000365,0.467,0.467,1,1,0,0.00872496,0,0,0.00872496,0
0.001,0.4685,0.000625,0.000625,-0.000365,0.000365,0.468,0.468,-0.000625,0.000625,0.000365,0.000365,0.468,0.468,1,1,0,0.008800633,0,0,0.008800633,0
0.001,0.4695,0.000625,0.000625,-0.000365,0.000365,0.469,0.469,-0.000625,0.000625,0.000365,0.000365,0.469,0.469,1,1,0,0.008874134,0,0,0.008874134,0
0.001,0.4705,0.000625,0.000625,-0.000365,0.000365,0.47,0.47,-0.000625,0.000625,0.000365,0.000365,0.47,0.47,1,1,0,0.008945446,0,0,0.008945446,0
0.001,0.4715,0.000625,0.000625,-0.000365,0.000365,0.471,0.471,-0.000625,0.000625,0.000365,0.000365,0.471,0.471,1,1,0,0.009014551,0,0,0.009014551,0
0.001,0.4725,0.000625,0.000625,-0.000365,0.000365,0.472,0.472,-0.000625,0.000625,0.000365,0.000365,0.472,0.472,1,1,0,0.009081432,0,0,0.009081432,0
0.001,0.4735,0.000625,0.000625,-0.000365,0.000365,0.473,0.473,-0.000625,0.000625,0.000365,0.000365,0.473,0.473,1,1,0,0.009146072,0,0,0.009146072,0
0.001,0.4745,0.000625,0.000625,-0.000365,0.000365,0.474,0.474,-0.000625,0.000625,0.000365,0.000365,0.474,0.474,1,1,0,0.009208455,0,0,0.009208455,0
0.001,0.4755,0.000625,0.000625,-0.000365,0.000365,0.475,0.475,-0.000625,0.000625,0.000365,0.000365,0.475,0.475,1,1,0,0.009268566,0,0,0.009268566,0
0.001,0.4765,0.000625,0.000625,-0.000365,0.000365,0.476,0.476,-0.000625,0.000625,0.000365,0.000365,0.476,0.476,1,1,0,0.00932639,0,0,0.00932639,0
0.001,0.4775,0.000625,0.000625,-0.000365,0.000365,0.477,0.477,-0.000625,0.000625,0.000365,0.000365,0.477,0.477,1,1,0,0.009381913,0,0,0.009381913,0
0.001,0.4785,0.000625,0.000625,-0.000365,0.000365,0.478,0.478,-0.000625,0.000625,0.000365,0.000365,0.478,0.478,1,1,0,0.009435122,0,0,0.009435122,0
0.001,0.4795,0.000625,0.000625,-0.000365,0.000365,0.479,0.479,-0.000625,0.000625,0.000365,0.000365,0.479,0.479,1,1,0,0.009486002,0,0,0.009486002,0
0.001,0.4805,0.000625,0.000625,-0.000365,0.000365,0.48,0.48,-0.000625,0.000625,0.000365,0.000365,0.48,0.48,1,1,0,0.009534542,0,0,0.009534542,0
0.001,0.4815,0.000625,0.000625,-0.000365,0.000365,0.481,0.481,-0.000625,0.000625,0.000365,0.000365,0.481,0.481,1,1,0,0.009580729,0,0,0.009580729,0
0.001,0.4825,0.000625,0.000625,-0.000365,0.000365,0.482,0.482,-0.000625,0.000625,0.000365,0.000365,0.482,0.482,1,1,0,0.009624552,0,0,0.009624552,0
0.001,0.4835,0.000625,0.000625,-0.000365,0.000365,0.483,0.483,-0.000625,0.000625,0.000365,0.000365,0.483,0.483,1,1,0,0.009666001,0,0,0.009666001,0
0.001,0.4845,0.000625,0.000625,-0.000365,0.000365,0.484,0.484,-0.000625,0.000625,0.000365,0.000365,0.484,0.484,1,1,0,0.009705065,0,0,0.009705065,0
0.001,0.4855,0.000625,0.000625,-0.000365,0.000365,0.485,0.485,-0.000625,0.000625,0.000365,0.000365,0.485,0.485,1,1,0,0.009741734,0,0,0.009741734,0
0.001,0.4865,0.000625,0.000625,-0.000365,0.000365,0.486,0.486,-0.000625,0.000625,0.000365,0.000365,0.486,0.486,1,1,0,0.009775999,0,0,0.009775999,0
0.001,0.4875,0.000625,0.000625,-0.000365,0.000365,0.487,0.487,-0.000625,0.000625,0.000365,0.000365,0.487,0.487,1,1,0,0.009807853,0,0,0.009807853,0
0.001,0.4885,0.000625,0.000625,-0.000365,0.000365,0.488,0.488,-0.000625,0.000625,0.000365,0.000365,0.488,0.488,1,1,0,0.009837286,0,0,0.009837286,0
0.001,0.4895,0.000625,0.000625,-0.000365,0.000365,0.489,0.489,-0.000625,0.000625,0.000365,0.000365,0.489,0.489,1,1,0,0.009864293,0,0,0.009864293,0
0.001,0.4905,0.000625,0.000625,-0.000365,0.000365,0.49,0.49,-0.000625,0.000625,0.000365,0.000365,0.49,0.49,1,1,0,0.009888865,0,0,0.009888865,0
0.001,0.4915,0.000625,0.000625,-0.000365,0.000365,0.491,0.491,-0.000625,0.000625,0.000365,0.000365,0.491,0.491,1,1,0,0.009910997,0,0,0.009910997,0
0.001,0.4925,0.000625,0.000625,-0.000365,0.000365,0.492,0.492,-0.000625,0.000625,0.000365,0.000365,0.492,0.492,1,1,0,0.009930685,0,0,0.009930685,0
0.001,0.4935,0.000625,0.000625,-0.000365,0.000365,0.493,0.493,-0.000625,0.000625,0.000365,0.000365,0.493,0.493,1,1,0,0.009947921,0,0,0.009947921,0
0.001,0.4945,0.000625,0.000625,-0.000365,0.000365,0.494,0.494,-0.000625,0.000625,0.000365,0.000365,0.494,0.494,1,1,0,0.009962704,0,0,0.009962704,0
0.001,0.4955,0.000625,0.000625,-0.000365,0.000365,0.495,0.495,-0.000625,0.000625,0.000365,0.000365,0.495,0.495,1,1,0,0.009975028,0,0,0.009975028,0
0.001,0.4965,0.000625,0.000625,-0.000365,0.000365,0.496,0.496,-0.000625,0.000625,0.000365,0.000365,0.496,0.496,1,1,0,0.009984891,0,0,0.009984891,0
0.001,0.4975,0.000625,0.000625,-0.000365,0.000365,0.497,0.497,-0.000625,0.000625,0.000365,0.000365,0.497,0.497,1,1,0,0.00999229,0,0,0.00999229,0
0.001,0.4985,0.000625,0.000625,-0.000365,0.000365,0.498,0.498,-0.000625,0.000625,0.000365,0.000365,0.498,0.498,1,1,0,0.009997224,0,0,0.009997224,0
0.001,0.4995,0.000625,0.000625,-0.000365,0.000365,0.499,0.499,-0.000625,0.000625,0.000365,0.000365,0.499,0.499,1,1,0,0.009999692,0,0,0.009999692,0
0.001,0.5005,0.000625,0.000625,-0.000365,0.000365,0.5,0.5,-0.000625,0.000625,0.000365,0.000365,0.5,0.5,1,1,0,0.009999692,0,0,0.009999692,0
0.001,0.5015,0.000625,0.000625,-0.000365,0.000365,0.501,0.501,-0.000625,0.000625,0.000365,0.000365,0.501,0.501,1,1,0,0.009997224,0,0,0.009997224,0
0.001,0.5025,0.000625,0.000625,-0.000365,0.000365,0.502,0.502,-0.000625,0.000625,0.000365,0.000365,0.502,0.502,1,1,0,0.00999229,0,0,0.00999229,0
0.001,0.5035,0.000625,0.000625,-0.000365,0.000365,0.503,0.503,-0.000625,0.000625,0.000365,0.000365,0.503,0.503,1,1,0,0.009984891,0,0,0.009984891,0
0.001,0.5045,0.000625,0.000625,-0.000365,0.000365,0.504,0.504,-0.000625,0.000625,0.000365,0.000365,0.504,0.504,1,1,0,0.009975028,0,0,0.009975028,0
0.001,0.5055,0.000625,0.000625,-0.000365,0.000365,0.505,0.505,-0.000625,0.000625,0.000365,0.000365,0.505,0.505,1,1,0,0.009962704,0,0,0.009962704,0
0.001,0.5065,0.000625,0.000625,-0.000365,0.000365,0.506,0.506,-0.000625,0.000625,0.000365,0.000365,0.506,0.506,1,1,0,0.009947921,0,0,0.009947921,0
0.001,0.5075,0.000625,0.000625,-0.000365,0.000365,0.507,0.507,-0.000625,0.000625,0.000365,0.000365,0.507,0.507,1,1,0,0.009930685,0,0,0.009930685,0
0.001,0.5085,0.000625,0.000625,-0.000365,0.000365,0.508,0.508,-0.000625,0.000625,0.000365,0.000365,0.508,0.508,1,1,0,0.009910997,0,0,0.009910997,0
0.001,0.5095,0.000625,0.000625,-0.000365,0.000365,0.509,0.509,-0.000625,0.000625,0.000365,0.000365,0.509,0.509,1,1,0,0.009888865,0,0,0.009888865,0
0.001,0.5105,0.000625,0.000625,-0.000365,0.000365,0.51,0.51,-0.000625,0.000625,0.000365,0.000365,0.51,0.51,1,1,0,0.009864293,0,0,0.009864293,0
0.001,0.5115,0.000625,0.000625,-0.000365,0.000365,0.511,0.511,-0.000625,0.000625,0.000365,0.000365,0.511,0.511,1,1,0,0.009837286,0,0,0.009837286,0
0.001,0.5125,0.000625,0.000625,-0.000365,0.000365,0.512,0.512,-0.000625,0.000625,0.000365,0.000365,0.512,0.512,1,1,0,0.009807853,0,0,0.009807853,0
0.001,0.5135,0.000625,0.000625,-0.000365,0.000365,0.513,0.513,-0.000625,0.000625,0.000365,0.000365,0.513,0.513,1,1,0,0.009775999,0,0,0.009775999,0
0.001,0.5145,0.000625,0.000625,-0.000365,0.000365,0.514,0.514,-0.000625,0.000625,0.000365,0.000365,0.514,0.514,1,1,0,0.009741734,0,0,0.009741734,0
0.001,0.5155,0.000625,0.000625,-0.000365,0.000365,0.515,0.515,-0.000625,0.000625,0.000365,0.000365,0.515,0.515,1,1,0,0.009705065,0,0,0.009705065,0
0.001,0.5165,0.000625,0.000625,-0.000365,0.000365,0.516,0.516,-0.000625,0.000625,0.000365,0.000365,0.516,0.516,1,1,0,0.009666001,0,0,0.009666001,0
0.001,0.5175,0.000625,0.000625,-0.000365,0.000365,0.517,0.517,-0.000625,0.000625,0.000365,0.000365,0.517,0.517,1,1,0,0.009624552,0,0,0.009624552,0
0.001,0.5185,0.000625,0.000625,-0.000365,0.000365,0.518,0.518,-0.000625,0.000625,0.000365,0.000365,0.518,0.518,1,1,0,0.009580729,0,0,0.009580729,0
0.001,0.5195,0.000625,0.000625,-0.000365,0.000365,0.519,0.519,-0.000625,0.000625,0.000365,0.000365,0.519,0.519,1,1,0,0.009534542,0,0,0.009534542,0
0.001,0.5205,0.000625,0.000625,-0.000365,0.000365,0.52,0.52,-0.000625,0.000625,0.000365,0.000365,0.52,0.52,1,1,0,0.009486002,0,0,0.009486002,0
0.001,0.5215,0.000625,0.000625,-0.000365,0.000365,0.521,0.521,-0.000625,0.000625,0.000365,0.000365,0.521,0.521,1,1,0,0.009435122,0,0,0.009435122,0
0.001,0.5225,0.000625,0.000625,-0.000365,0.000365,0.522,0.522,-0.000625,0.000625,0.000365,0.000365,0.522,0.522,1,1,0,0.009381913,0,0,0.009381913,0
0.001,0.5235,0.000625,0.000625,-0.000365,0.000365,0.523,0.523,-0.000625,0.000625,0.000365,0.000365,0.523,0.523,1,1,0,0.00932639,0,0,0.00932639,0
0.001,0.5245,0.000625,0.000625,-0.000365,0.000365,0.524,0.524,-0.000625,0.000625,0.000365,0.000365,0.524,0.524,1,1,0,0.009268566,0,0,0.009268566,0
0.001,0.5255,0.000625,0.000625,-0.000365,0.000365,0.525,0.525,-0.000625,0.000625,0.000365,0.000365,0.525,0.525,1,1,0,0.009208455,0,0,0.009208455,0
0.001,0.5265,0.000625,0.000625,-0.000365,0.000365,0.526,0.526,-0.000625,0.000625,0.000365,0.000365,0.526,0.526,1,1,0,0.009146072,0,0,0.009146072,0
0.001,0.5275,0.000625,0.000625,-0.000365,0.000365,0.527,0.527,-0.000625,0.000625,0.000365,0.000365,0.527,0.527,1,1,0,0.009081432,0,0,0.009081432,0
0.001,0.5285,0.000625,0.000625,-0.000365,0.000365,0.528,0.528,-0.000625,0.000625,0.000365,0.000365,0.528,0.528,1,1,0,0.009014551,0,0,0.009014551,0
0.001,0.5295,0.000625,0.000625,-0.000365,0.000365,0.529,0.529,-0.000625,0.000625,0.000365,0.000365,0.529,0.529,1,1,0,0.008945446,0,0,0.008945446,0
0.001,0.5305,0.000625,0.000625,-0.000365,0.000365,0.53,0.53,-0.000625,0.000625,0.000365,0.000365,0.53,0.53,1,1,0,0.008874134,0,0,0.008874134,0
0.001,0.5315,0.000625,0.000625,-0.000365,0.000365,0.531,0.531,-0.000625,0.000625,0.000365,0.000365,0.531,0.531,1,1,0,0.008800633,0,0,0.008800633,0
0.001,0.5325,0.000625,0.000625,-0.000365,0.000365,0.532,0.532,-0.000625,0.000625,0.000365,0.000365,0.532,0.532,1,1,0,0.00872496,0,0,0.00872496,0
0.001,0.5335,0.000625,0.000625,-0.000365,0.000365,0.533,0.533,-0.000625,0.000625,0.000365,0.000365,0.533,0.533,1,1,0,0.008647134,0,0,0.008647134,0
0.001,0.5345,0.000625,0.000625,-0.000365,0.000365,0.534,0.534,-0.000625,0.000625,0.000365,0.000365,0.534,0.534,1,1,0,0.008567175,0,0,0.008567175,0
0.001,0.5355,0.000625,0.000625,-0.000365,0.000365,0.535,0.535,-0.000625,0.000625,0.000365,0.000365,0.535,0.535,1,1,0,0.008485102,0,0,0.008485102,0
0.001,0.5365,0.000625,0.000625,-0.000365,0.000365,0.536,0.536,-0.000625,0.000625,0.000365,0.000365,0.536,0.536,1,1,0,0.008400936,0,0,0.008400936,0
0.001,0.5375,0.000625,0.000625,-0.000365,0.000365,0.537,0.537,-0.000625,0.000625,0.000365,0.000365,0.537,0.537,1,1,0,0.008314696,0,0,0.008314696,0
0.001,0.5385,0.000625,0.000625,-0.000365,0.000365,0.538,0.538,-0.000625,0.000625,0.000365,0.000365,0.538,0.538,1,1,0,0.008226405,0,0,0.008226405,0
0.001,0.5395,0.000625,0.000625,-0.000365,0.000365,0.539,0.539,-0.000625,0.000625,0.000365,0.000365,0.539,0.539,1,1,0,0.008136084,0,0,0.008136084,0
0.001,0.5405,0.000625,0.000625,-0.000365,0.000365,0.54,0.54,-0.000625,0.000625,0.000365,0.000365,0.54,0.54,1,1,0,0.008043756,0,0,0.008043756,0
0.001,0.5415,0.000625,0.000625,-0.000365,0.000365,0.541,0.541,-0.000625,0.000625,0.000365,0.000365,0.541,0.541,1,1,0,0.007949444,0,0,0.007949444,0
0.001,0.5425,0.000625,0.000625,-0.000365,0.000365,0.542,0.542,-0.000625,0.000625,0.000365,0.000365,0.542,0.542,1,1,0,0.007853169,0,0,0.007853169,0
0.001,0.5435,0.000625,0.000625,-0.000365,0.000365,0.543,0.543,-0.000625,0.000625,0.000365,0.000365,0.543,0.543,1,1,0,0.007754957,0,0,0.007754957,0
0.001,0.5445,0.000625,0.000625,-0.000365,0.000365,0.544,0.544,-0.000625,0.000625,0.000365,0.000365,0.544,0.544,1,1,0,0.007654832,0,0,0.007654832,0
0.001,0.5455,0.000625,0.000625,-0.000365,0.000365,0.545,0.545,-0.000625,0.000625,0.000365,0.000365,0.545,0.545,1,1,0,0.007552818,0,0,0.007552818,0
0.001,0.5465,0.000625,0.000625,-0.000365,0.000365,0.546,0.546,-0.000625,0.000625,0.000365,0.000365,0.546,0.546,1,1,0,0.007448941,0,0,0.007448941,0
0.001,0.5475,0.000625,0.000625,-0.000365,0.000365,0.547,0.547,-0.000625,0.000625,0.000365,0.000365,0.547,0.547,1,1,0,0.007343225,0,0,0.007343225,0
0.001,0.5485,0.000625,0.000625,-0.000365,0.000365,0.548,0.548,-0.000625,0.000625,0.000365,0.000365,0.548,0.548,1,1,0,0.007235698,0,0,0.007235698,0
0.001,0.5495,0.000625,0.000625,-0.000365,0.000365,0.549,0.549,-0.000625,0.000625,0.000365,0.000365,0.549,0.549,1,1,0,0.007126385,0,0,0.007126385,0
0.001,0.5505,0.000625,0.000625,-0.000365,0.000365,0.55,0.55,-0.000625,0.000625,0.000365,0.000365,0.55,0.55,1,1,0,0.007015314,0,0,0.007015314,0
0.001,0.5515,0.000625,0.000625,-0.000365,0.000365,0.551,0.551,-0.000625,0.000625,0.000365,0.000365,0.551,0.551,1,1,0,0.006902512,0,0,0.006902512,0
0.001,0.5525,0.000625,0.000625,-0.000365,0.000365,0.552,0.552,-0.000625,0.000625,0.000365,0.000365,0.552,0.552,1,1,0,0.006788007,0,0,0.006788007,0
0.001,0.5535,0.000625,0.000625,-0.000365,0.000365,0.553,0.553,-0.000625,0.000625,0.000365,0.000365,0.553,0.553,1,1,0,0.006671828,0,0,0.006671828,0
0.001,0.5545,0.000625,0.000625,-0.000365,0.000365,0.554,0.554,-0.000625,0.000625,0.000365,0.000365,0.554,0.554,1,1,0,0.006554002,0,0,0.006554002,0
0.001,0.5555,0.000625,0.000625,-0.000365,0.000365,0.555,0.555,-0.000625,0.000625,0.000365,0.000365,0.555,0.555,1,1,0,0.006434559,0,0,0.006434559,0
0.001,0.5565,0.000625,0.000625,-0.000365,0.000365,0.556,0.556,-0.000625,0.000625,0.000365,0.000365,0.556,0.556,1,1,0,0.006313528,0,0,0.006313528,0
0.001,0.5575,0.000625,0.000625,-0.000365,0.000365,0.557,0.557,-0.000625,0.000625,0.000365,0.000365,0.557,0.557,1,1,0,0.006190939,0,0,0.006190939,0
0.001,0.5585,0.000625,0.000625,-0.000365,0.000365,0.558,0.558,-0.000625,0.000625,0.000365,0.000365,0.558,0.558,1,1,0,0.006066824,0,0,0.006066824,0
0.001,0.5595,0.000625,0.000625,-0.000365,0.000365,0.559,0.559,-0.000625,0.000625,0.000365,0.000365,0.559,0.559,1,1,0,0.005941211,0,0,0.005941211,0
0.001,0.5605,0.000625,0.000625,-0.000365,0.000365,0.56,0.56,-0.000625,0.000625,0.000365,0.000365,0.56,0.56,1,1,0,0.005814132,0,0,0.005814132,0
0.001,0.5615,0.000625,0.000625,-0.000365,0.000365,0.561,0.561,-0.000625,0.000625,0.000365,0.000365,0.561,0.561,1,1,0,0.005685619,0,0,0.005685619,0
0.001,0.5625,0.000625,0.000625,-0.000365,0.000365,0.562,0.562,-0.000625,0.000625,0.000365,0.000365,0.562,0.562,1,1,0,0.005555702,0,0,0.005555702,0
0.001,0.5635,0.000625,0.000625,-0.000365,0.000365,0.563,0.563,-0.000625,0.000625,0.000365,0.000365,0.563,0.563,1,1,0,0.005424415,0,0,0.005424415,0
0.001,0.5645,0.000625,0.000625,-0.000365,0.000365,0.564,0.564,-0.000625,0.000625,0.000365,0.000365,0.564,0.564,1,1,0,0.00529179,0,0,0.00529179,0
0.001,0.5655,0.000625,0.000625,-0.000365,0.000365,0.565,0.565,-0.000625,0.000625,0.000365,0.000365,0.565,0.565,1,1,0,0.005157859,0,0,0.005157859,0
0.001,0.5665,0.000625,0.000625,-0.000365,0.000365,0.566,0.566,-0.000625,0.000625,0.000365,0.000365,0.566,0.566,1,1,0,0.005022655,0,0,0.005022655,0
0.001,0.5675,0.000625,0.000625,-0.000365,0.000365,0.567,0.567,-0.000625,0.000625,0.000365,0.000365,0.567,0.567,1,1,0,0.004886212,0,0,0.004886212,0
0.001,0.5685,0.000625,0.000625,-0.000365,0.000365,0.568,0.568,-0.000625,0.000625,0.000365,0.000365,0.568,0.568,1,1,0,0.004748564,0,0,0.004748564,0
0.001,0.5695,0.000625,0.000625,-0.000365,0.000365,0.569,0.569,-0.000625,0.000625,0.000365,0.000365,0.569,0.569,1,1,0,0.004609744,0,0,0.004609744,0
0.001,0.5705,0.000625,0.000625,-0.000365,0.000365,0.57,0.57,-0.000625,0.000625,0.000365,0.000365,0.57,0.57,1,1,0,0.004469786,0,0,0.004469786,0
0.001,0.5715,0.000625,0.000625,-0.000365,0.000365,0.571,0.571,-0.000625,0.000625,0.000365,0.000365,0.571,0.571,1,1,0,0.004328726,0,0,0.004328726,0
0.001,0.5725,0.000625,0.000625,-0.000365,0.000365,0.572,0.572,-0.000625,0.000625,0.000365,0.000365,0.572,0.572,1,1,0,0.004186597,0,0,0.004186597,0
0.001,0.5735,0.000625,0.000625,-0.000365,0.000365,0.573,0.573,-0.000625,0.000625,0.000365,0.000365,0.573,0.573,1,1,0,0.004043436,0,0,0.004043436,0
0.001,0.5745,0.000625,0.000625,-0.000365,0.000365,0.574,0.574,-0.000625,0.000625,0.000365,0.000365,0.574,0.574,1,1,0,0.003899277,0,0,0.003899277,0
0.001,0.5755,0.000625,0.000625,-0.000365,0.000365,0.575,0.575,-0.000625,0.000625,0.000365,0.000365,0.575,0.575,1,1,0,0.003754156,0,0,0.003754156,0
0.001,0.5765,0.000625,0.000625,-0.000365,0.000365,0.576,0.576,-0.000625,0.000625,0.000365,0.000365,0.576,0.576,1,1,0,0.003608108,0,0,0.003608108,0
0.001,0.5775,0.000625,0.000625,-0.000365,0.000365,0.577,0.577,-0.000625,0.000625,0.000365,0.000365,0.577,0.577,1,1,0,0.003461171,0,0,0.003461171,0
0.001,0.5785,0.000625,0.000625,-0.000365,0.000365,0.578,0.578,-0.000625,0.000625,0.000365,0.000365,0.578,0.578,1,1,0,0.003313379,0,0,0.003313379,0
0.001,0.5795,0.000625,0.000625,-0.000365,0.000365,0.579,0.579,-0.000625,0.000625,0.000365,0.000365,0.579,0.579,1,1,0,0.00316477,0,0,0.00316477,0
0.001,0.5805,0.000625,0.000625,-0.000365,0.000365,0.58,0.58,-0.000625,0.000625,0.000365,0.000365,0.58,0.58,1,1,0,0.00301538,0,0,0.00301538,0
0.001,0.5815,0.000625,0.000625,-0.000365,0.000365,0.581,0.581,-0.000625,0.000625,0.000365,0.000365,0.581,0.581,1,1,0,0.002865246,0,0,0.002865246,0
0.001,0.5825,0.000625,0.000625,-0.000365,0.000365,0.582,0.582,-0.000625,0.000625,0.000365,0.000365,0.582,0.582,1,1,0,0.002714404,0,0,0.002714404,0
0.001,0.5835,0.000625,0.000625,-0.000365,0.000365,0.583,0.583,-0.000625,0.000625,0.000365,0.000365,0.583,0.583,1,1,0,0.002562894,0,0,0.002562894,0
0.001,0.5845,0.000625,0.000625,-0.000365,0.000365,0.584,0.584,-0.000625,0.000625,0.000365,0.000365,0.584,0.584,1,1,0,0.002410751,0,0,0.002410751,0
0.001,0.5855,0.000625,0.000625,-0.000365,0.000365,0.585,0.585,-0.000625,0.000625,0.000365,0.000365,0.585,0.585,1,1,0,0.002258013,0,0,0.002258013,0
0.001,0.5865,0.000625,0.000625,-0.000365,0.000365,0.586,0.586,-0.000625,0.000625,0.000365,0.000365,0.586,0.586,1,1,0,0.002104718,0,0,0.002104718,0
0.001,0.5875,0.000625,0.000625,-0.000365,0.000365,0.587,0.587,-0.000625,0.000625,0.000365,0.000365,0.587,0.587,1,1,0,0.001950903,0,0,0.001950903,0
0.001,0.5885,0.000625,0.000625,-0.000365,0.000365,0.588,0.588,-0.000625,0.000625,0.000365,0.000365,0.588,0.588,1,1,0,0.001796607,0,0,0.001796607,0
0.001,0.5895,0.000625,0.000625,-0.000365,0.000365,0.589,0.589,-0.000625,0.000625,0.000365,0.000365,0.589,0.589,1,1,0,0.001641868,0,0,0.001641868,0
0.001,0.5905,0.000625,0.000625,-0.000365,0.000365,0.59,0.59,-0.000625,0.000625,0.000365,0.000365,0.59,0.59,1,1,0,0.001486724,0,0,0.001486724,0
0.001,0.5915,0.000625,0.000625,-0.000365,0.000365,0.591,0.591,-0.000625,0.000625,0.000365,0.000365,0.591,0.591,1,1,0,0.001331213,0,0,0.001331213,0
0.001,0.5925,0.000625,0.000625,-0.000365,0.000365,0.592,0.592,-0.000625,0.000625,0.000365,0.000365,0.592,0.592,1,1,0,0.001175374,0,0,0.001175374,0
0.001,0.5935,0.000625,0.000625,-0.000365,0.000365,0.593,0.593,-0.000625,0.000625,0.000365,0.000365,0.593,0.593,1,1,0,0.001019245,0,0,0.001019245,0
0.001,0.5945,0.000625,0.000625,-0.000365,0.000365,0.594,0.594,-0.000625,0.000625,0.000365,0.000365,0.594,0.594,1,1,0,0.000862864,0,0,0.000862864,0
0.001,0.5955,0.000625,0.000625,-0.000365,0.000365,0.595,0.595,-0.000625,0.000625,0.000365,0.000365,0.595,0.595,1,1,0,0.00070627,0,0,0.00070627,0
